#taxpath	12446_H3NJ2BCXX-2.bins	12447_H3WL3BCXX-1.bins	12816_combined.bins	12818_combined.bins	12819_combined.bins	12824_combined.bins	12828_combined.bins	12830_combined.bins	12838_combined.bins	12884_combined.bins	12903_HCN77BCXX-1.bins	138513_HG7NLDSX2-4.bins	138530_HG7NLDSX2-4.bins	138538_HG7NLDSX2-4.bins	138607_HJWT7DSX3-1.bins	14185_HCN77BCXX-2.bins	14187_HCN77BCXX-2.bins	401548_HL7J5DSX3-1.bins	401550_HL7J5DSX3-1.bins	401552_HL7J5DSX3-1.bins	401553_HL7J5DSX3-1.bins	401554_HL7J5DSX3-1.bins	401556_HL7J5DSX3-1.bins	401557_HL7J5DSX3-1.bins	401558_HL7J5DSX3-1.bins	401560_HL7J5DSX3-1.bins	401561_HL7J5DSX3-1.bins	401563_HL7J5DSX3-1.bins	401564_HL7J5DSX3-1.bins	401566_HL7J5DSX3-1.bins	401567_HL7J5DSX3-1.bins	401568_HL7J5DSX3-1.bins	401569_HL7J5DSX3-1.bins	401570_HL7J5DSX3-1.bins	401571_HL7J5DSX3-1.bins	401573_HL7J5DSX3-1.bins	401574_HL7J5DSX3-1.bins	401576_HL7J5DSX3-1.bins	401577_HL7J5DSX3-1.bins	401578_HL7J5DSX3-1.bins	401579_HL7J5DSX3-1.bins	401580_HL7J5DSX3-1.bins	401581_HL7J5DSX3-1.bins	401582_HL7J5DSX3-1.bins	401583_HL7J5DSX3-1.bins	401586_HL7J5DSX3-1.bins	401588_HL7J5DSX3-1.bins	401589_HL7J5DSX3-1.bins	401590_HL7J5DSX3-1.bins	401591_HL7J5DSX3-1.bins	401592_HL7J5DSX3-1.bins	401593_HL7J5DSX3-1.bins	401594_HL7J5DSX3-1.bins	401595_HL7J5DSX3-1.bins	401600_HL7J5DSX3-1.bins	401602_HL7J5DSX3-1.bins	401604_HL7J5DSX3-1.bins	401606_HL7J5DSX3-1.bins	401608_HL7J5DSX3-1.bins	401610_HL7J5DSX3-1.bins	401614_HL7J5DSX3-1.bins	401616_HL7J5DSX3-1.bins	401618_HL7J5DSX3-1.bins	401624_HL7J5DSX3-1.bins	401626_HL7J5DSX3-1.bins	401632_HL7J5DSX3-1.bins	401636_HL7J5DSX3-1.bins	401638_HL7J5DSX3-1.bins	401640_HL7J5DSX3-1.bins	401642_HL7J5DSX3-1.bins	401644_HL7J5DSX3-1.bins	401646_HL7J5DSX3-1.bins	401648_HL7J5DSX3-1.bins	401650_HL7J5DSX3-1.bins	401652_HL7J5DSX3-1.bins	401654_HL7J5DSX3-1.bins	401656_HL7J5DSX3-1.bins	401658_HL7J5DSX3-1.bins	401660_HL7J5DSX3-1.bins	401662_HL7J5DSX3-1.bins	401668_HL7J5DSX3-1.bins	401669_HL7J5DSX3-1.bins	401670_HL7J5DSX3-1.bins	401672_HL7J5DSX3-1.bins	401673_HL7J5DSX3-1.bins	401677_HL7J5DSX3-1.bins	401679_HL7J5DSX3-1.bins	7035_combined.bins	7069_combined.bins	7075_combined.bins	7077_combined.bins	7081_combined.bins	7083_combined.bins	7085_combined.bins	7091_combined.bins	7093_combined.bins	8164_combined.bins	8459_HCWFYBCXX-1.bins	9456_H3WL3BCXX-1.bins	9567_combined.bins	9571_combined.bins	9576_combined.bins	9586_H3WL3BCXX-1.bins	9588_combined.bins
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Cyanobacteriia;order__Cyanobacteriales;family__uncultured	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	4	0	0	4	1	0	7	13	0	0	0	13	4	110	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Cyanobacteriia;order__Cyanobacteriales;family__Xenococcaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Cyanobacteriia;order__Cyanobacteriales;family__Phormidiaceae	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	53	271	0	8	89	7	0	4	28	0	0	0	7	18	3	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Cyanobacteriia;order__Cyanobacteriales;family__Nostocaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0	1	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	6	2	48	24	0	0	4	3	0	3	5	0	0	0	11	7	53	0	0	0	0	0	0	1
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Cyanobacteriia;order__Cyanobacteriales;family__Desertifilaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Cyanobacteriia;order__Cyanobacteriales;family__CyanobacterialesIncertaeSedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Cyanobacteriia;order__Cyanobacteriales;family__Cyanobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Cyanobacteriia;order__Cyanobacteriales;family__Coleofasciculaceae	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	280	39	0	0	19	7	0	36	58	0	0	0	23	11	48	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Cyanobacteriia;order__Cyanobacteriales;family__Chroococcidiopsaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	0	1	6	0	0	6	9	0	0	0	7	1	28	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Cyanobacteria;class__Cyanobacteriia;order__Chloroplast;family__unknown	1	1	0	1	3	0	1	6	16	1	0	23	62	33	9	7	9	0	3	0	1	0	0	0	1	9	2	4	5	15	4	6	0	1	0	3	0	3	0	2	1	0	1	0	0	7	1	1	2	1	1	0	1	1	10	5	6	14	11	2	2	0	2	1	1	0	0	2	0	0	0	0	0	0	0	0	4	2	2	3	6	6	2	21	14	9	4	0	0	4	33	0	3	2	16	18	1	1	0	0	4	1	2	4
root__Root;domain__Bacteria;phylum__Chloroflexi;class__unknown;order__unknown;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__TK10;order__unknown;family__unknown	119	4	30	57	56	120	24	39	64	72	1	54	29	14	90	7	17	118	111	49	85	45	53	61	65	84	43	29	27	26	37	14	15	53	18	26	41	17	70	19	12	33	38	56	32	81	91	61	97	33	39	30	23	69	23	6	40	29	57	17	30	22	23	27	15	22	42	1	29	18	13	10	30	29	70	7	125	108	65	268	233	389	263	366	225	186	158	533	1414	689	665	364	80	30	265	209	272	1342	13	1	7	38	2	1
root__Root;domain__Bacteria;phylum__Chloroflexi;class__SL56marinegroup;order__unknown;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__SHA-26;order__unknown;family__unknown	2	0	12	4	4	5	10	12	4	2	0	1	6	3	4	0	0	1	3	3	3	2	1	10	4	4	1	13	2	3	6	7	3	7	0	6	6	4	0	3	3	4	4	3	1	0	3	4	3	7	7	2	0	2	1	2	3	3	6	6	4	2	2	8	2	5	0	0	1	6	1	2	4	2	3	0	1	2	1	4	0	3	5	7	2	1	1	16	20	7	2	2	0	4	0	7	5	8	2	23	0	3	1	2
root__Root;domain__Bacteria;phylum__Chloroflexi;class__P2-11E;order__unknown;family__unknown	0	0	0	0	1	7	1	1	4	0	0	0	0	0	2	0	0	10	0	2	6	0	2	11	7	0	0	2	0	1	2	0	0	0	3	0	17	0	3	0	0	0	1	0	0	0	14	4	8	0	0	1	1	0	0	0	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	2	25	4	4	6	5	2	0	3	0	4	4	17	11	2	0	18	0	4	11	0	10	3	0	0	2	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__OLB14;order__unknown;family__unknown	1	0	1	1	1	4	1	1	1	1	0	2	1	0	2	4	0	0	4	0	0	3	0	0	3	1	0	0	0	0	0	0	0	0	3	0	3	0	5	0	0	1	1	8	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	2	8	1	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	2	0	0	0	1	2	1	2	0	2	0	5	2	2	6	2	0	0	0	0	0	2	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Ktedonobacteria;order__unknown;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Ktedonobacteria;order__Ktedonobacterales;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	4	2	2	0	0	1	2	5	1	0	1	3	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	2	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	3	0	0	0	0	1	0	5	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Ktedonobacteria;order__Ktedonobacterales;family__Ktedonobacteraceae	0	45	70	38	107	9	105	76	163	210	31	1	7	22	94	10	19	53	21	133	15	99	90	37	54	132	106	373	229	242	158	243	67	117	18	74	27	206	66	37	67	63	77	63	46	103	37	116	28	31	86	59	48	200	64	98	171	282	246	206	18	7	11	143	119	41	50	11	84	47	22	26	45	4	9	20	97	23	21	48	15	197	4	57	8	0	0	0	132	18	414	0	69	82	0	90	1	314	12	923	37	609	4	6
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Ktedonobacteria;order__Ktedonobacterales;family__JG30-KF-AS9	0	1	23	17	12	5	19	29	14	0	3	0	1	8	14	0	4	2	0	7	3	4	1	0	4	2	3	10	14	6	22	14	9	31	10	21	20	5	12	1	6	15	13	28	19	25	1	3	4	32	19	24	10	31	3	6	4	27	69	14	12	13	13	34	17	20	4	0	22	25	7	10	26	7	0	0	1	0	0	2	1	0	0	1	0	0	0	0	7	0	5	0	0	2	0	9	0	7	2	20	0	4	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Ktedonobacteria;order__C0119;family__unknown	3	1	0	0	5	10	1	0	10	11	0	15	3	6	6	0	2	9	4	4	5	0	10	6	9	11	1	0	1	0	13	1	0	0	1	3	6	3	15	2	0	3	7	1	1	5	9	3	7	1	2	4	0	1	6	2	4	2	2	0	1	0	0	1	0	1	4	0	0	0	0	0	0	1	7	0	15	18	9	3	25	19	24	21	20	12	16	36	9	29	13	17	13	18	11	14	14	17	3	1	0	3	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Ktedonobacteria;order__B12-WMSP1;family__unknown	0	0	2	5	5	0	9	4	17	30	0	0	0	1	29	1	0	1	2	22	0	14	2	0	1	0	14	26	22	51	8	19	2	0	0	1	0	18	6	8	15	1	0	1	0	0	0	6	0	0	4	0	0	7	8	4	3	2	9	0	2	0	0	0	0	0	0	0	0	2	1	0	0	0	0	14	47	0	2	63	7	169	5	59	6	1	1	27	204	85	572	5	1	5	0	14	11	460	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Ktedonobacteria;order__B10-SB3A;family__unknown	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__KD4-96;order__unknown;family__unknown	91	3	11	39	52	147	20	13	19	22	0	54	55	14	17	34	28	74	78	30	159	33	46	96	74	68	17	2	3	7	66	7	4	15	41	15	143	4	133	33	5	41	94	42	92	58	112	52	76	36	50	58	28	31	0	3	1	0	0	0	74	64	76	2	0	14	26	2	13	0	1	0	29	117	143	0	23	115	42	65	91	9	82	51	148	119	100	146	51	170	14	212	45	13	221	153	78	6	25	0	0	28	2	2
root__Root;domain__Bacteria;phylum__Chloroflexi;class__JG30-KF-CM66;order__unknown;family__unknown	47	1	11	7	8	7	5	9	11	30	2	7	5	9	14	5	0	6	10	7	7	9	6	4	3	6	8	6	7	6	11	4	0	9	1	12	3	10	9	4	0	5	2	9	4	6	8	9	4	5	5	2	2	4	2	1	5	7	6	2	5	3	2	2	7	4	8	0	1	5	0	0	5	4	1	5	20	4	5	20	23	36	19	17	18	38	27	56	52	107	47	88	9	11	79	87	33	19	3	3	0	1	0	2
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Gitt-GS-136;order__unknown;family__unknown	36	0	0	0	0	17	0	0	3	13	0	0	2	0	0	1	0	22	28	0	52	0	2	26	23	9	8	1	1	1	10	0	0	0	20	0	31	0	7	11	0	0	18	1	6	2	45	13	17	0	0	2	8	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	6	13	0	6	28	11	9	14	0	13	2	10	60	25	26	1	40	0	49	4	0	179	120	13	0	0	0	0	2	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Dehalococcoidia;order__vadinBA26;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Dehalococcoidia;order__SAR202clade;family__unknown	45	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	5	1	17	1	0	134	48	10	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Dehalococcoidia;order__S085;family__unknown	12	0	2	2	1	13	5	1	3	2	0	3	3	5	0	2	3	2	11	5	8	2	3	7	0	1	1	0	2	0	1	0	0	2	0	2	8	2	8	3	0	2	6	6	0	4	4	1	5	7	2	4	0	2	0	1	0	0	0	0	3	6	4	0	0	4	4	0	1	1	0	0	1	7	7	0	4	13	6	3	12	4	13	0	8	16	13	9	7	19	0	12	8	10	63	48	13	2	1	0	0	5	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Dehalococcoidia;order__GIF9;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Dehalococcoidia;order__GIF3;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Dehalococcoidia;order__FW22;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Dehalococcoidia;order__FS117-23B-02;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Dehalococcoidia;order__Dehalococcoidales;family__uncultured	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Dehalococcoidia;order__Dehalococcoidales;family__Dehalococcoidaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Dehalococcoidia;order__661239;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Chloroflexia;order__Thermomicrobiales;family__Thermomicrobiaceae	4	0	0	0	0	1	0	0	0	2	0	4	9	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	11	19	18	51	18	1	4	30	67	70	72	1	1	0	4	6	2	32	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Chloroflexia;order__Thermomicrobiales;family__JG30-KF-CM45	147	0	9	4	3	112	1	8	0	29	0	32	12	8	3	1	4	42	55	12	81	20	13	34	18	32	2	4	3	6	13	1	8	1	10	6	25	0	20	5	3	9	32	10	12	19	52	26	27	3	13	13	5	5	1	1	4	4	2	0	22	25	17	0	0	11	5	0	1	1	0	0	3	12	35	0	14	26	61	34	81	43	158	95	137	265	183	204	52	258	87	398	28	10	471	354	115	51	2	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Chloroflexia;order__Thermomicrobiales;family__AKYG1722	4	0	0	2	2	3	0	0	0	1	0	7	1	1	1	0	1	0	3	1	8	1	2	0	3	1	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	1	1	1	2	1	2	3	0	0	0	1	0	1	0	0	0	0	0	0	5	4	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	1	2	2	7	11	3	14	16	9	4	5	9	3	13	1	0	25	16	6	1	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Chloroflexia;order__Thermobaculales;family__Thermobaculaceae	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	10	12	26	1	1	0	0	6	2	1	12	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Chloroflexia;order__Kallotenuales;family__Kallotenuaceae	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	4	3	1	0	0	1	2	0	2	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Chloroflexia;order__Kallotenuales;family__AKIW781	57	0	0	0	0	10	0	0	0	1	0	8	2	0	3	0	0	0	4	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	1	0	0	2	2	1	0	0	0	0	0	0	0	0	0	3	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	2	1	6	18	15	119	55	16	53	91	155	89	145	41	83	2	6	100	94	106	158	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Chloroflexia;order__Elev-1554;family__unknown	0	0	2	1	3	0	1	0	1	10	0	1	0	4	7	1	0	4	0	5	0	6	2	1	1	1	2	7	4	9	3	8	2	4	0	0	0	7	4	1	5	4	1	0	1	1	0	2	1	1	2	7	0	0	28	0	1	3	1	0	1	1	0	2	9	2	4	0	2	0	1	0	0	0	7	2	30	0	0	85	31	98	11	40	11	0	0	7	187	6	94	0	1	0	0	33	2	219	0	3	1	3	1	2
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Chloroflexia;order__Chloroflexales;family__Roseiflexaceae	1	0	0	1	6	54	0	0	1	4	0	6	8	2	3	1	4	14	39	1	38	0	8	24	21	17	2	0	0	1	20	0	0	0	0	0	8	0	26	0	0	2	6	2	6	4	36	9	22	0	3	2	1	5	0	3	0	2	0	0	7	1	7	0	0	0	0	0	0	0	0	0	2	12	35	0	0	33	16	18	23	10	44	18	33	20	23	25	31	15	1	21	11	1	1	25	50	4	1	0	0	2	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Chloroflexia;order__Chloroflexales;family__Herpetosiphonaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	1	0	2	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Chloroflexia;order__Chloroflexales;family__Chloroflexaceae	1	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	2	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	5	1	1	0	18	4	4	8	7	0	1	2	0	11	0	0	1	2	5	0	0	0	0	0	0	0
